SeqID,True_Classification,Protax_Classification,Protax_Probability,Accuracy
SH1142384.08FU_KC312677_reps,Rhytismatales,Rhytismatales,0.0571,1
SH1150746.08FU_AY465473_reps,Rhytismatales,Rhytismatales,0.784,1
SH1235390.08FU_GU138730_reps,Rhytismatales,Rhytismatales,0.0734,1
SH1178635.08FU_EF191243_refs,Rhytismatales,Rhytismatales,0.825,1
SH1142376.08FU_HQ260063_reps,Rhytismatales,Rhytismatales,0.0373,1
SH1142378.08FU_UDB034966_reps,Rhytismatales,Rhytismatales,0.058,1
SH1190223.08FU_HM030630_reps,Rhytismatales,Phacidiales,0.334,0
SH1142375.08FU_AJ293880_reps,Rhytismatales,Rhytismatales,0.0728,1
SH1180708.08FU_DQ117451_refs,Thelebolales,Thelebolales,0.873,1
SH1145617.08FU_UDB061995_reps,Thelebolales,Helotiales,0.0181,0
SH1236236.08FU_DQ028268_refs,Thelebolales,Thelebolales,0.506,1
SH2605342.08FU_UDB0106118_reps,Thelebolales,NA,0,0
SH1145573.08FU_JN032535_reps,Thelebolales,Helotiales,0.251,0
SH1179293.08FU_JX043003_reps,Thelebolales,Thelebolales,0.0203,1
SH1164169.08FU_HQ844690_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1167268.08FU_MT584271_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1175820.08FU_FJ531160_refs,Aspergillaceae,Aspergillaceae,0.0678,1
SH1161923.08FU_MH109740_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1164899.08FU_MH279436_reps,Aspergillaceae,Aspergillaceae,0.926,1
SH1162386.08FU_KJ948639_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1162224.08FU_KP670427_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162454.08FU_AJ001335_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1165768.08FU_KC007253_reps,Aspergillaceae,Aspergillaceae,0.166,1
SH1160650.08FU_MK112624_reps,Aspergillaceae,Aspergillaceae,0.896,1
SH1161511.08FU_KF800139_reps,Aspergillaceae,Aspergillaceae,0.85,1
SH1166835.08FU_MF685317_reps,Aspergillaceae,Aspergillaceae,0.891,1
SH1163290.08FU_KX198128_reps,Aspergillaceae,Aspergillaceae,0.916,1
SH1161348.08FU_MH857268_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1163692.08FU_EU821297_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1160814.08FU_MN540184_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163135.08FU_MF784269_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1163716.08FU_KJ855143_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165923.08FU_MN945391_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1164904.08FU_MT305999_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1166229.08FU_KR706059_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1166223.08FU_KM017963_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1166307.08FU_MT611216_reps,Aspergillaceae,Aspergillaceae,0.909,1
SH1167951.08FU_HQ844708_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1163699.08FU_KC316117_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1161044.08FU_KU821472_reps,Aspergillaceae,Aspergillaceae,0.925,1
SH1161457.08FU_KJ775556_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1162565.08FU_HQ285561_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162303.08FU_KJ775440_refs,Aspergillaceae,Aspergillaceae,0.932,1
SH1162401.08FU_EF568102_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162815.08FU_MG519721_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163524.08FU_EF661568_reps,Aspergillaceae,Aspergillaceae,0.924,1
SH1163529.08FU_MF380810_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1163843.08FU_LC076682_reps,Aspergillaceae,Aspergillaceae,0.789,1
SH1163933.08FU_EU821328_reps,Aspergillaceae,Aspergillaceae,0.939,1
SH1163983.08FU_KR259960_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164449.08FU_LN482504_reps,Aspergillaceae,Aspergillaceae,0.896,1
SH1165126.08FU_KF225041_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165286.08FU_MH270561_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1165744.08FU_GU092959_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1165668.08FU_GU134883_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1167683.08FU_MF093890_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1167775.08FU_JQ670961_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1168058.08FU_FJ531062_refs,Aspergillaceae,Aspergillaceae,0.848,1
SH1164476.08FU_KP329760_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1160690.08FU_MN540197_reps,Aspergillaceae,Aspergillaceae,0.905,1
SH1160809.08FU_MT993368_reps,Aspergillaceae,Aspergillaceae,0.896,1
SH1160918.08FU_MW001764_reps,Aspergillaceae,Aspergillaceae,0.905,1
SH1163027.08FU_MT613383_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1162326.08FU_MT122822_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1162400.08FU_EU030335_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1164006.08FU_MN704688_reps,Aspergillaceae,Aspergillaceae,0.916,1
SH1166157.08FU_MF445235_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1167438.08FU_MT373491_reps,Aspergillaceae,Aspergillaceae,0.0651,1
SH1168126.08FU_KJ729485_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1167746.08FU_MN658663_reps,Aspergillaceae,Aspergillaceae,0.891,1
SH1167168.08FU_KC460895_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1167574.08FU_MH371265_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1167407.08FU_MT550024_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1167739.08FU_MT312906_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1168099.08FU_MW081911_reps,Aspergillaceae,Aspergillaceae,0.754,1
SH1160590.08FU_MN634648_reps,Aspergillaceae,Aspergillaceae,0.78,1
SH1161154.08FU_MK612109_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1161523.08FU_KJ863514_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1164974.08FU_KM279951_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1165545.08FU_MH971253_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1160923.08FU_JX110160_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161276.08FU_KF305758_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163214.08FU_EU645665_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1167118.08FU_KP216960_reps,Aspergillaceae,Aspergillaceae,0.835,1
SH1167930.08FU_KY597546_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1163689.08FU_EU821321_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1164107.08FU_KM977888_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1165882.08FU_UDB0127500_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1163067.08FU_JN851053_reps,Aspergillaceae,Aspergillaceae,0.926,1
SH1163776.08FU_MG647863_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1167594.08FU_EU551203_reps,Aspergillaceae,Aspergillaceae,0.839,1
SH1162005.08FU_MT306013_reps,Aspergillaceae,Aspergillaceae,0.904,1
SH1162040.08FU_MN545448_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162914.08FU_MH865152_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1162159.08FU_MK304111_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1161179.08FU_KJ175423_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164790.08FU_AY213635_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1165529.08FU_MK841443_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1161435.08FU_MN888948_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1165457.08FU_MN250168_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1160569.08FU_MK332585_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1162554.08FU_MH237655_reps,Aspergillaceae,Aspergillaceae,0.932,1
SH1164489.08FU_MK026804_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1164750.08FU_KX912228_reps,Aspergillaceae,Aspergillaceae,0.873,1
SH1163501.08FU_MH511110_reps,Aspergillaceae,Aspergillaceae,0.873,1
SH1190955.08FU_EF652066_refs,Aspergillaceae,Aspergillaceae,0.939,1
SH1166917.08FU_KY458486_reps,Aspergillaceae,Aspergillaceae,0.888,1
SH1167752.08FU_MT775457_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1162173.08FU_MN227324_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1164183.08FU_MK288776_reps,Aspergillaceae,Aspergillaceae,0.914,1
SH1162473.08FU_JN545800_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1157257.08FU_MG881877_reps,Aspergillaceae,Aspergillaceae,0.673,1
SH1157254.08FU_HQ589144_reps,Aspergillaceae,Aspergillaceae,0.802,1
SH1166265.08FU_MG799221_reps,Aspergillaceae,Aspergillaceae,0.0668,1
SH1167303.08FU_KY616852_reps,Aspergillaceae,Aspergillaceae,0.909,1
SH1160756.08FU_GQ220704_reps,Aspergillaceae,Aspergillaceae,0.935,1
SH1160931.08FU_MN421873_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1162294.08FU_KC461499_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163987.08FU_MH865259_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1165930.08FU_UDB0765331_reps,Aspergillaceae,Aspergillaceae,0.682,1
SH1161112.08FU_MH862062_reps,Aspergillaceae,Aspergillaceae,0.832,1
SH1160836.08FU_MW011208_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1161459.08FU_MN911437_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1161991.08FU_MG551279_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162266.08FU_MG098688_reps,Aspergillaceae,Aspergillaceae,0.935,1
SH1162741.08FU_MK729116_reps,Aspergillaceae,Aspergillaceae,0.898,1
SH1162531.08FU_MT492459_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1163698.08FU_MH865661_reps,Aspergillaceae,Aspergillaceae,0.55,1
SH1165384.08FU_MK568493_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1166227.08FU_MN782328_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1166111.08FU_MK512055_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1166277.08FU_JF439500_reps,Aspergillaceae,Aspergillaceae,0.776,1
SH1166435.08FU_KY069878_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1166725.08FU_MW130921_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1167825.08FU_MK862434_reps,Aspergillaceae,Aspergillaceae,0.856,1
SH1168083.08FU_JQ905766_reps,Aspergillaceae,Aspergillaceae,0.621,1
SH1160701.08FU_EU314990_reps,Aspergillaceae,Aspergillaceae,0.932,1
SH1165736.08FU_MN815799_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1161023.08FU_KU745411_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1161947.08FU_KF589311_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163636.08FU_KT159916_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1237356.08FU_KY087770_refs,Aspergillaceae,Aspergillaceae,0.324,1
SH1238801.08FU_KY827335_reps,Aspergillaceae,Aspergillaceae,0.897,1
SH1164312.08FU_GU183168_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1164429.08FU_HG915910_reps,Aspergillaceae,Aspergillaceae,0.846,1
SH1164961.08FU_MT729934_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1165281.08FU_MH279403_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1165304.08FU_MG662404_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1165308.08FU_MG659648_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1165632.08FU_JX499185_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165592.08FU_KY445827_reps,Aspergillaceae,Aspergillaceae,0.857,1
SH1165645.08FU_KC964100_reps,Aspergillaceae,Aspergillaceae,0.904,1
SH1165602.08FU_AY373842_refs,Aspergillaceae,Aspergillaceae,0.937,1
SH1166124.08FU_MT729925_reps,Aspergillaceae,Aspergillaceae,0.901,1
SH1166090.08FU_HQ023228_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1166517.08FU_KY087772_refs,Aspergillaceae,Aspergillaceae,0.878,1
SH1166721.08FU_KF433946_reps,Aspergillaceae,Aspergillaceae,0.891,1
SH1166655.08FU_KF433943_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1166801.08FU_KF302656_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1162891.08FU_MH373680_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1167603.08FU_KP903539_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1167478.08FU_FR733818_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1167496.08FU_KJ742820_reps,Aspergillaceae,Aspergillaceae,0.908,1
SH1162293.08FU_KC456174_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1245778.08FU_MN093308_reps,Aspergillaceae,Aspergillaceae,0.839,1
SH1162799.08FU_KX009139_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1163760.08FU_MN133869_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1164468.08FU_KF303647_refs,Aspergillaceae,Aspergillaceae,0.454,1
SH1166920.08FU_MK494942_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1166839.08FU_MK046881_reps,Aspergillaceae,Aspergillaceae,0.916,1
SH1165136.08FU_KF496078_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1157671.08FU_MH368137_reps,Aspergillaceae,Aspergillaceae,0.819,1
SH1162342.08FU_MH608361_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1160527.08FU_EF652159_refs,Aspergillaceae,Aspergillaceae,0.846,1
SH1160532.08FU_MH858756_refs,Aspergillaceae,Aspergillaceae,0.776,1
SH1161535.08FU_DQ467984_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1162008.08FU_KF309062_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163198.08FU_FJ462767_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163128.08FU_AF027860_refs,Aspergillaceae,Aspergillaceae,0.931,1
SH1163203.08FU_MK461182_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1163294.08FU_AF104444_refs,Aspergillaceae,Aspergillaceae,0.908,1
SH1163238.08FU_KP068718_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1163352.08FU_HM123602_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163415.08FU_EF567981_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1163552.08FU_KU986773_reps,Aspergillaceae,Aspergillaceae,0.351,1
SH1163973.08FU_KJ775609_reps,Aspergillaceae,Aspergillaceae,0.764,1
SH1164495.08FU_EU021612_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1164517.08FU_MW193234_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1164714.08FU_EF661193_refs,Aspergillaceae,Aspergillaceae,0.933,1
SH1165081.08FU_FJ878674_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1165093.08FU_FJ770063_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165396.08FU_HG936504_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165348.08FU_FJ878680_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1165411.08FU_MW186671_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1165531.08FU_LT626975_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1166036.08FU_EF661270_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1165993.08FU_JN246072_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1166520.08FU_KX462776_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1166566.08FU_MH793847_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1166578.08FU_KJ175432_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1166832.08FU_MG962402_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1166996.08FU_JX239029_reps,Aspergillaceae,Aspergillaceae,0.923,1
SH1167211.08FU_JN166802_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1167379.08FU_FJ531218_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1167498.08FU_MK685276_reps,Aspergillaceae,Aspergillaceae,0.846,1
SH1167832.08FU_DQ900598_reps,Aspergillaceae,Aspergillaceae,0.925,1
SH1166715.08FU_JN626132_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164459.08FU_KF303668_refs,Aspergillaceae,Aspergillaceae,0.903,1
SH1237341.08FU_FJ531054_refs,Aspergillaceae,Aspergillaceae,0.724,1
SH1162236.08FU_MW077300_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1160526.08FU_AF037431_refs,Aspergillaceae,Aspergillaceae,0.906,1
SH1161203.08FU_MN421907_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1160925.08FU_MT560225_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1161220.08FU_MK312288_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1166500.08FU_KP063440_reps,Aspergillaceae,Aspergillaceae,0.752,1
SH1166083.08FU_MT079185_reps,Aspergillaceae,Aspergillaceae,0.904,1
SH1168094.08FU_AY822638_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1161284.08FU_KM249873_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1182818.08FU_KJ501092_reps,Aspergillaceae,Aspergillaceae,0.863,1
SH1161604.08FU_MT913585_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1162020.08FU_MT279641_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1165704.08FU_MK713445_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1162560.08FU_AJ001337_reps,Aspergillaceae,Aspergillaceae,0.922,1
SH1165170.08FU_EU314999_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1166905.08FU_KY095108_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1163467.08FU_MT528978_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1163818.08FU_FJ155814_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1163822.08FU_KF496081_reps,Aspergillaceae,Aspergillaceae,0.93,1
SH1161589.08FU_KJ775545_refs,Aspergillaceae,Aspergillaceae,0.929,1
SH1164080.08FU_KF435032_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1160710.08FU_MN537777_reps,Aspergillaceae,Aspergillaceae,0.0686,1
SH1165548.08FU_MT312958_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1167219.08FU_KC874831_reps,Aspergillaceae,Aspergillaceae,0.926,1
SH1166683.08FU_MG554327_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1164159.08FU_HQ262504_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1175806.08FU_EF661179_refs,Aspergillaceae,Aspergillaceae,0.0676,1
SH1164622.08FU_MG857650_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1164623.08FU_MK775947_reps,Aspergillaceae,Aspergillaceae,0.913,1
SH1164699.08FU_KP329833_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1164712.08FU_EF661201_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1164923.08FU_MW193289_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1165719.08FU_MH270550_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1165741.08FU_MN602469_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1165783.08FU_KM386638_reps,Aspergillaceae,Aspergillaceae,0.905,1
SH1162773.08FU_KT310978_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1162056.08FU_MH205918_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1161913.08FU_KY053127_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1167698.08FU_JN967014_reps,Aspergillaceae,Aspergillaceae,0.911,1
SH1161800.08FU_LC455958_reps,Aspergillaceae,Aspergillaceae,0.884,1
SH1167267.08FU_JX518282_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1163099.08FU_EU167918_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1163124.08FU_DQ683120_reps,Aspergillaceae,Aspergillaceae,0.896,1
SH1163075.08FU_JX852613_reps,Aspergillaceae,Aspergillaceae,0.896,1
SH1163105.08FU_AF004929_refs,Aspergillaceae,Aspergillaceae,0.928,1
SH1163868.08FU_MK177167_reps,Aspergillaceae,Aspergillaceae,0.28,1
SH1164368.08FU_JX291199_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1166346.08FU_MT508791_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1165936.08FU_MH484010_reps,Aspergillaceae,Aspergillaceae,0.925,1
SH1166301.08FU_KF932971_reps,Aspergillaceae,Aspergillaceae,0.844,1
SH1166800.08FU_KF302659_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1167210.08FU_HQ844716_reps,Aspergillaceae,Aspergillaceae,0.914,1
SH1167397.08FU_JX139574_reps,Aspergillaceae,Aspergillaceae,0.885,1
SH1167842.08FU_FJ491682_refs,Aspergillaceae,Aspergillaceae,0.919,1
SH1167843.08FU_FJ491683_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1167973.08FU_KX621181_reps,Aspergillaceae,Aspergillaceae,0.9,1
SH1165406.08FU_GQ221108_reps,Aspergillaceae,Aspergillaceae,0.889,1
SH1165743.08FU_MK651536_reps,Aspergillaceae,Aspergillaceae,0.913,1
SH1162544.08FU_KU837321_reps,Aspergillaceae,Aspergillaceae,0.934,1
SH1166582.08FU_MK944400_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1157688.08FU_MT312826_reps,Aspergillaceae,Aspergillaceae,0.371,1
SH1161704.08FU_MN947599_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1161248.08FU_KJ775515_reps,Aspergillaceae,Aspergillaceae,0.932,1
SH1161968.08FU_KT224826_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1161976.08FU_KY053129_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1162202.08FU_MT160090_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1163327.08FU_MG655282_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1164191.08FU_KF673655_reps,Aspergillaceae,Aspergillaceae,0.738,1
SH1165166.08FU_MT856271_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1165749.08FU_MK933705_reps,Aspergillaceae,Aspergillaceae,0.912,1
SH1166540.08FU_MF668180_reps,Aspergillaceae,Aspergillaceae,0.902,1
SH1166925.08FU_MN045006_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1167226.08FU_KJ999747_reps,Aspergillaceae,Aspergillaceae,0.887,1
SH1167215.08FU_JQ670954_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1165484.08FU_JQ768265_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1163686.08FU_MH862715_reps,Aspergillaceae,Aspergillaceae,0.924,1
SH1167903.08FU_MH557083_reps,Aspergillaceae,Aspergillaceae,0.903,1
SH1162492.08FU_MK611650_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1156544.08FU_KF031346_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1162225.08FU_MT102642_reps,Aspergillaceae,Aspergillaceae,0.919,1
SH1162688.08FU_KM519668_reps,Aspergillaceae,Aspergillaceae,0.184,1
SH1164410.08FU_KF154412_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1165986.08FU_MT176452_reps,Aspergillaceae,Aspergillaceae,0.933,1
SH1166072.08FU_MT729908_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1160616.08FU_MN423309_reps,Aspergillaceae,Aspergillaceae,0.836,1
SH1160534.08FU_KC411733_refs,Aspergillaceae,Aspergillaceae,0.73,1
SH1190956.08FU_EF652085_refs,Aspergillaceae,Aspergillaceae,0.458,1
SH1162101.08FU_KY593524_reps,Aspergillaceae,Aspergillaceae,0.936,1
SH1162653.08FU_GQ221106_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162989.08FU_KU296260_reps,Aspergillaceae,Aspergillaceae,0.927,1
SH1164300.08FU_GU721579_reps,Aspergillaceae,Aspergillaceae,0.931,1
SH1164173.08FU_MH862749_reps,Aspergillaceae,Aspergillaceae,0.901,1
SH1166120.08FU_HG915893_reps,Aspergillaceae,Aspergillaceae,0.929,1
SH1166411.08FU_KU702369_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1166961.08FU_KY087763_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1167926.08FU_KY597601_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1161292.08FU_MN161138_reps,Aspergillaceae,Aspergillaceae,0.935,1
SH1160917.08FU_MH857404_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1162222.08FU_MK447625_reps,Aspergillaceae,Aspergillaceae,0.844,1
SH1160681.08FU_MT903404_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1160941.08FU_KY980631_reps,Aspergillaceae,Aspergillaceae,0.331,1
SH1161779.08FU_DQ323036_reps,Aspergillaceae,Aspergillaceae,0.94,1
SH1162849.08FU_KF669498_reps,Aspergillaceae,Aspergillaceae,0.915,1
SH1164940.08FU_JN227005_reps,Aspergillaceae,Aspergillaceae,0.928,1
SH1164912.08FU_MT306000_reps,Aspergillaceae,Aspergillaceae,0.91,1
SH1165593.08FU_MT337439_reps,Aspergillaceae,Aspergillaceae,0.917,1
SH1165723.08FU_MG662397_reps,Aspergillaceae,Aspergillaceae,0.904,1
SH1166870.08FU_KJ650339_reps,Aspergillaceae,Aspergillaceae,0.925,1
SH1166636.08FU_GU092952_refs,Aspergillaceae,Aspergillaceae,0.777,1
SH1168081.08FU_MN595151_reps,Aspergillaceae,Aspergillaceae,0.905,1
SH1167835.08FU_LT798904_reps,Aspergillaceae,Aspergillaceae,0.935,1
SH1162467.08FU_MN031597_reps,Aspergillaceae,Aspergillaceae,0.92,1
SH1164213.08FU_KF303667_refs,Aspergillaceae,Aspergillaceae,0.899,1
SH1165371.08FU_UDB0162514_reps,Aspergillaceae,Aspergillaceae,0.802,1
SH1164979.08FU_KT310949_reps,Aspergillaceae,Aspergillaceae,0.905,1
SH1163848.08FU_MK434161_reps,Aspergillaceae,Aspergillaceae,0.876,1
SH1167599.08FU_KR185822_reps,Aspergillaceae,Aspergillaceae,0.937,1
SH1164822.08FU_JN686435_refs,Aspergillaceae,Aspergillaceae,0.932,1
SH1162024.08FU_KT207741_reps,Aspergillaceae,Aspergillaceae,0.938,1
SH1160871.08FU_MN603499_reps,Aspergillaceae,Aspergillaceae,0.88,1
SH1167679.08FU_KT819149_reps,Aspergillaceae,Aspergillaceae,0.906,1
SH1165587.08FU_MG098729_reps,Aspergillaceae,Aspergillaceae,0.921,1
SH1164012.08FU_KX766386_reps,Aspergillaceae,Aspergillaceae,0.938,1
